"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/12/2018","64","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","7","42","10","19","64","62"
"02/13/2018","86","PM2.5","IEPA TRAILER","17-031-3103","AQS","13","43","10","34","86","84"
"02/14/2018","87","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","5","37","4","31","87","32"
"02/15/2018","75","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","8","38","4","19","75","46"
"02/16/2018","62","PM2.5","WASHINGTON HS","17-031-0022","AQS","5","42","4","17","62","36"
"02/17/2018","58","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","6","32","4","24","58","39"
"02/18/2018","59","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","6","36","4","18","59","39"
"02/19/2018","43","PM2.5","IEPA TRAILER","17-031-3103","AQS","5","25","3","10","43","29"
"02/20/2018","36","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","6","30","3","8","36","26"
"02/21/2018","41","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","6","41","3","9","37","21"
"02/22/2018","48","PM2.5","Hammond- 167th St","18-089-0036","AQS","6","40","9","12","48","27"
"02/23/2018","53","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","27","10","11","53","27"
"02/24/2018","53","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","5","32","10","13","53","27"
"02/25/2018","47","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","3","47","10","8","40","20"
"02/26/2018","58","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","44","6","28","39","58"
"02/27/2018","47","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","2","47","4","26","27","34"
"02/28/2018","52","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","14","43","4","25","52","36"
"03/01/2018","42","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","13","40","3","12","37","42"
"03/02/2018","76","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","10","44","9","20","38","76"
"03/03/2018","82","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","8","43","24","34","45","82"
"03/04/2018","43","Ozone","WATER PLANT","17-031-7002","AQS","2","43","6","18","32","33"
"03/05/2018","37","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","37","9","28","24","23"
"03/06/2018","60","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","2","36","4","13","60","30"
"03/07/2018","42","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","3","42","10","12","20","22"
"03/08/2018","51","PM10","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","7","42","34","51","44","35"
"03/09/2018","51","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","7","45","14","22","51","43"
"03/10/2018","53","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","48","20","19","40","53"
"03/11/2018","50","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","46","9","29","38","50"
"03/12/2018","54","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","48","20","31","54","47"
"03/13/2018","60","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","44","4","51","30","60"
"03/14/2018","77","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","44","16","54","41","77"
"03/15/2018","54","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","49","17","43","52","54"
"03/16/2018","43","Ozone","WATER PLANT","17-031-7002","AQS","2","43","20","23","34","25"
"03/17/2018","58","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","6","44","6","15","58","51"
"03/18/2018","68","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","13","49","16","32","68","61"
"03/19/2018","53","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","9","45","23","34","53","49"
"03/20/2018","74","PM10","Portage- Hwy 12","18-127-0023","AQS","5","42","20","74","27","12"
"03/21/2018","44","Ozone","WATER PLANT","17-031-7002","AQS","7","44","4","34","33","37"
"03/22/2018","49","PM2.5","COM ED TRAINING CENTER","17-197-1011","AQS","6","48","23","19","49","49"
"03/23/2018","67","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","46","13","21","31","67"
"03/24/2018","50","SO2","ArcelorMittal-Burns Harbor Site 1","18-127-0028","AQS","3","44","50","21","29","16"
"03/25/2018","46","Ozone","WATER PLANT","17-031-7002","AQS","5","46","17","11","27","21"
"03/26/2018","161","PM2.5","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS","3","42","13","32","161","33"
"03/27/2018","60","PM2.5","MCKINLEY SCHOOL","17-089-0003","AQS","5","31","4","12","60","30"
"03/28/2018","59","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","5","39","16","27","59","40"
"03/29/2018","68","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","14","39","4","20","68","53"
"03/30/2018","50","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","6","46","11","17","40","50"
"03/31/2018","44","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","5","39","9","15","36","44"
"04/01/2018","43","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","6","43","9","12","24","24"
"04/02/2018","58","PM2.5","CARY GROVE HS","17-111-0001","AQS","7","45","7","18","58","38"
"04/03/2018","43","PM2.5","CITY HALL","17-043-4002","AQS","6","42","4","12","43","28"
"04/04/2018","43","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","6","43","40","31","36","25"
"04/05/2018","52","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","7","43","37","17","52","42"
"04/06/2018","48","Ozone","CAMP LOGAN TRAILER","17-097-1007","AQS","6","48","9","19","46","38"
"04/07/2018","44","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","42","16","18","37","44"
"04/08/2018","52","PM2.5","Gary- Burr St./ pumping station near truck stop","18-089-0026","AQS","9","50","26","22","52","47"
"04/09/2018","60","PM2.5","PERSHING SCHOOL","17-197-1002","AQS","5","51","6","15","60","45"
"04/10/2018","56","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","6","49","24","23","56","42"
"04/11/2018","70","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","46","9","43","70","45"
"04/12/2018","64","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","6","64","17","52","62","41"
"04/13/2018","57","PM2.5","Hammond- 167th St","18-089-0036","AQS","11","46","17","44","57","34"
"04/14/2018","45","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","11","45","9","18","39","9"
"04/15/2018","43","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","43","9","5","20","25"
"04/16/2018","44","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","7","44","4","10","28","25"
"04/17/2018","48","Ozone","CARY GROVE HS","17-111-0001","AQS","6","48","14","17","28","30"
"04/18/2018","60","NO2","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","45","20","15","34","60"
"04/19/2018","71","Ozone","CARY GROVE HS","17-111-0001","AQS","10","71","6","26","32","57"
"04/20/2018","85","SO2","ArcelorMittal-Burns Harbor Site 1","18-127-0028","AQS","9","61","85","51","60","62"
"04/21/2018","64","SO2","ArcelorMittal-Burns Harbor Site 1","18-127-0028","AQS","7","54","64","41","47","58"
"04/22/2018","80","Ozone","WATER PLANT","17-031-7002","AQS","3","80","20","23","46","31"
"04/23/2018","74","Ozone","WATER PLANT","17-031-7002","AQS","15","74","26","60","56","33"
"04/24/2018","74","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","8","74","19","61","59","36"
"04/25/2018","43","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","14","43","4","34","24","35"
"04/26/2018","67","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","9","67","30","52","46","51"
"04/27/2018","51","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","5","51","4","31","28","36"
"04/28/2018","45","Ozone","WATER PLANT","17-031-7002","AQS","7","45","1","21","32","36"
"04/29/2018","61","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","6","61","24","20","44","47"
"04/30/2018","74","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","3","74","6","61","48","46"
"05/01/2018","93","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","1","93","4","64","55","31"
"05/02/2018","59","PM10","WASHINGTON HS","17-031-0022","AQS","3","58","4","59","48","41"
"05/03/2018","51","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","8","42","9","45","51","41"
"05/04/2018","77","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","3","77","24","20","45","42"
"05/05/2018","108","Ozone","WATER PLANT","17-031-7002","AQS","3","108","10","36","54","35"
"05/06/2018","74","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","6","74","9","38","54","50"
"05/07/2018","74","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","11","74","17","60","46","47"
"05/08/2018","122","Ozone","WATER PLANT","17-031-7002","AQS","5","122","14","47","53","51"
"05/09/2018","77","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","3","77","4","43","54","34"
"05/10/2018","50","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","3","50","13","29","42","19"
"05/11/2018","40","PM2.5","Hammond- 167th St","18-089-0036","AQS","5","38","13","17","40","18"
"05/12/2018","54","PM2.5","Hammond- 167th St","18-089-0036","AQS","6","43","3","20","54","18"
"05/13/2018","53","PM2.5","Hammond- 167th St","18-089-0036","AQS","17","41","3","15","53","37"
"05/14/2018","57","PM2.5","VILLAGE HALL","17-031-1016","AQS","7","51","3","24","57","37"
"05/15/2018","51","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","6","51","4","11","47","30"
"05/16/2018","87","Ozone","CARY GROVE HS","17-111-0001","AQS","18","87","9","24","54","52"
"05/17/2018","90","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","8","90","10","34","60","58"
"05/18/2018","49","Ozone","CARY GROVE HS","17-111-0001","AQS","7","49","10","19","43","32"
"05/19/2018","61","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","7","41","9","23","61","35"
"05/20/2018","38","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","8","33","1","22","38","26"
"05/21/2018","59","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","6","30","3","22","59","30"
"05/22/2018","73","PM2.5","Hammond- 167th St","18-089-0036","AQS","8","43","10","28","73","39"
"05/23/2018","87","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","9","87","24","46","58","48"
"05/24/2018","129","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","3","129","14","38","57","61"
"05/25/2018","166","Ozone","WATER PLANT","17-031-7002","AQS","5","166","11","49","60","48"
"05/26/2018","133","Ozone","WATER PLANT","17-031-7002","AQS","5","133","11","33","60","62"
"05/27/2018","177","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","6","177","21","34","66","63"
"05/28/2018","150","Ozone","VILLAGE GARAGE","17-031-0001","AQS","9","150","27","46","65","63"
"05/29/2018","122","Ozone","LARSEN JUNIOR HIGH","17-089-0005","AQS","18","122","7","57","77","34"
"05/30/2018","64","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","64","4","21","55","29"
"05/31/2018","97","Ozone","WATER PLANT","17-031-7002","AQS","2","97","34","27","48","35"
"06/01/2018","59","PM2.5","MAYFAIR PUMP STATION","17-031-0052","AQS","2","50","3","19","59","39"
"06/02/2018","46","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","9","46","4","25","44","10"
"06/03/2018","44","Ozone","VILLAGE GARAGE","17-031-0001","AQS","7","44","11","31","37","24"
"06/04/2018","115","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","2","71","20","28","115","36"
"06/05/2018","44","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","8","44","26","38","32","23"
"06/06/2018","53","NO2","COOK COUNTY TRAILER","17-031-4002","AQS","7","51","4","24","49","53"
"06/07/2018","126","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","10","126","17","61","105","41"
"06/08/2018","52","PM2.5","CITY HALL","17-043-4002","AQS","18","46","3","39","52","30"
"06/09/2018","67","Ozone","MORTON ARBORETUM","17-043-6001","AQS","14","67","14","21","56","42"
"06/10/2018","65","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","44","4","20","65","27"
"06/11/2018","58","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","5","46","3","13","58","20"
"06/12/2018","81","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","5","45","3","21","81","47"
"06/13/2018","64","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","64","6","43","61","49"
"06/14/2018","97","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","97","10","34","54","50"
"06/15/2018","129","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","5","129","4","25","56","43"
"06/16/2018","108","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","108","7","32","62","21"
"06/17/2018","60","PM2.5","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","50","3","25","60","14"
"06/18/2018","54","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","5","45","3","32","54","21"
"06/19/2018","55","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","8","34","11","31","55","23"
"06/20/2018","54","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","10","42","4","24","54","16"
"06/21/2018","56","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","5","45","3","17","56","19"
"06/22/2018","54","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","7","43","3","19","54","17"
"06/23/2018","71","Ozone","VILLAGE GARAGE","17-031-0001","AQS","6","71","19","19","52","20"
"06/24/2018","49","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","8","49","3","19","49","33"
"06/25/2018","56","PM2.5","VILLAGE HALL","17-031-1016","AQS","3","45","3","46","56","30"
"06/26/2018","50","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","2","47","3","14","50","28"
"06/27/2018","74","Ozone","WATER PLANT","17-031-7002","AQS","5","74","3","19","54","48"
"06/28/2018","112","Ozone","VILLAGE GARAGE","17-031-0001","AQS","6","112","6","38","73","48"
"06/29/2018","119","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","119","4","24","59","38"
"06/30/2018","77","Ozone","WATER PLANT","17-031-7002","AQS","2","77","3","19","63","16"
"07/01/2018","70","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","2","44","3","28","70","11"
"07/02/2018","90","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","90","9","32","40","37"
"07/03/2018","129","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","129","6","45","66","30"
"07/04/2018","83","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","2","74","3","16","83","25"
"07/05/2018","56","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","2","49","3","28","56","29"
"07/06/2018","48","Ozone","CARY GROVE HS","17-111-0001","AQS","2","48","14","19","42","13"
"07/07/2018","74","Ozone","VILLAGE GARAGE","17-031-0001","AQS","2","74","27","36","53","28"
"07/08/2018","112","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","2","112","4","22","55","30"
"07/09/2018","151","Ozone","WATER PLANT","17-031-7002","AQS","3","151","10","33","56","33"
"07/10/2018","90","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","13","90","4","38","57","24"
"07/11/2018","143","Ozone","VILLAGE GARAGE","17-031-0001","AQS","9","143","7","31","54","23"
"07/12/2018","93","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","93","3","28","60","36"
"07/13/2018","154","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","154","3","34","66","36"
"07/14/2018","84","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","84","3","22","54","26"
"07/15/2018","151","Ozone","NORTHBROOK WATER PLANT","17-031-4201","AQS","5","151","4","30","64","34"
"07/16/2018","74","Ozone","VILLAGE GARAGE","17-031-0001","AQS","5","74","4","22","56","32"
"07/17/2018","44","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","2","44","3","26","37","21"
"07/18/2018","45","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","2","36","13","17","45","26"
"07/19/2018","93","Ozone","KENOSHA - WATER TOWER","55-059-0025","AQS","3","93","6","36","51","25"
"07/20/2018","56","PM2.5","SPRINGFIELD PUMP STATION","17-031-0057","AQS","2","41","6","22","56","20"
"07/21/2018","46","Ozone","VILLAGE GARAGE","17-031-0001","AQS","2","46","7","11","38","14"
"07/22/2018","56","PM2.5","Gary- Madison St./ Gary Water/ IN American Water Co.","18-089-0031","AQS","3","41","3","19","56","11"
"07/23/2018","70","PM2.5","CITY HALL","17-043-4002","AQS","3","51","3","24","70","20"
"07/24/2018","74","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","5","74","11","33","62","27"
"07/25/2018","77","Ozone","VILLAGE GARAGE","17-031-0001","AQS","3","77","10","29","43","26"
"07/26/2018","44","Ozone","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","2","44","13","26","33","26"
"07/27/2018","41","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","38","14","27","41","27"
"07/28/2018","47","PM2.5","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS","3","47","7","22","47","28"
"07/29/2018","58","Ozone","REGIONAL OFFICE BUILDING","17-031-4007","AQS","3","58","16","23","56","34"
"07/30/2018","87","Ozone","WATER PLANT","17-031-7002","AQS","6","87","11","28","48","32"
"07/31/2018","64","Ozone","WATER PLANT","17-031-7002","AQS","5","64","9","32","57","41"
"08/01/2018","58","Ozone","WATER PLANT","17-031-7002","AQS","3","58","10","40","56","40"
"08/02/2018","80","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","2","80","4","35","58","28"
"08/03/2018","105","Ozone","VILLAGE GARAGE","17-031-0001","AQS","3","105","4","31","60","34"
"08/04/2018","129","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","3","129","11","25","60","38"
"08/05/2018","67","Ozone","WATER PLANT","17-031-7002","AQS","2","67","3","23","55","14"
"08/06/2018","58","Ozone","WATER PLANT","17-031-7002","AQS","5","58","3","25","51","31"
"08/07/2018","54","PM2.5","LIBERTY SCHOOL","17-031-6005","AQS","5","51","3","30","54","39"
"08/08/2018","71","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","5","71","4","21","52","37"
"08/09/2018","80","Ozone","COM ED TRAINING CENTER","17-197-1011","AQS","3","80","6","31","68","30"
"08/10/2018","55","PM2.5","CITY HALL","17-043-4002","AQS","7","47","3","25","55","24"
"08/11/2018","63","PM2.5","CITY HALL","17-043-4002","AQS","6","54","14","21","63","32"
"08/12/2018","70","PM2.5","CITY HALL","17-043-4002","AQS","6","45","1","29","70","30"
"08/13/2018","101","Ozone","MORTON ARBORETUM","17-043-6001","AQS","6","101","9","35","71","48"
"08/14/2018","105","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","5","105","14","51","80","50"
"08/15/2018","74","PM2.5","VILLAGE HALL","17-031-1016","AQS","5","50","3","40","74","28"
"08/16/2018","67","Ozone","COOK COUNTY TRAILER","17-031-1601","AQS","3","67","3","33","63","24"
"08/17/2018","84","Ozone","SOUTH WATER FILTRATION PLANT","17-031-0032","AQS","3","84","3","19","55","36"
"08/18/2018","64","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","43","1","29","64","25"
"08/19/2018","72","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","67","4","26","72","18"
"08/20/2018","67","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","42","7","20","67","28"
"08/21/2018","66","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","42","7","22","66","24"
"08/22/2018","59","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","39","3","22","59","39"
"08/23/2018","61","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","49","9","51","61","37"
"08/24/2018","62","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","42","3","27","62","27"
"08/25/2018","84","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","5","45","3","34","84","31"
"08/26/2018","81","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","7","77","3","29","81","29"
"08/27/2018","80","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","54","3","57","80","18"
"08/28/2018","60","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","45","3","38","60","24"
"08/29/2018","52","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","3","31","7","10","52","24"
"08/30/2018","48","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","6","39","13","18","48","28"
"08/31/2018","67","Ozone","WATER PLANT","17-031-7002","AQS","3","67","3","28","62","32"
"09/01/2018","59","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","1","39","6","18","59","17"
"09/02/2018","55","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","36","4","17","55","24"
"09/03/2018","56","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","37","7","18","56","20"
"09/04/2018","71","Ozone","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS","2","71","3","24","58","17"
"09/05/2018","57","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","40","4","36","57","23"
"09/06/2018","48","PM2.5","COM ED MAINTENANCE BLDG","17-031-0076","AQS","2","32","1","12","48","17"
"09/07/2018","45","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","3","36","4","14","45","12"
"09/08/2018","35","PM2.5","VILLAGE GARAGE","17-031-0001","AQS","2","32","4","12","35","7"
